,heartrate,RRinterval,RRsd,pNN20,pNN50,RRmad
70,92.20636663007684,650.7142857142857,20.165134590704437,0.3076923076923077,0.23076923076923078,8.75
71,86.33093525179856,695.0,7.844645405527362,0.0,0.0,7.5
72,73.55809417665088,815.6818181818181,89.26525149220687,0.2,0.2,7.5
73,75.68988173455979,792.7083333333334,91.01544244736104,0.6363636363636364,0.5454545454545454,22.5
74,60.8793686583991,985.5555555555555,114.25955939692857,0.75,0.5,117.5
75,67.98866855524079,882.5,37.06413360649349,0.7777777777777778,0.1111111111111111,26.25
76,81.98121263877029,731.875,16.77439144450055,0.18181818181818182,0.0,12.5
77,77.41935483870968,775.0,15.309310892394864,0.2727272727272727,0.0,6.25
78,49.51370468611848,1211.7857142857142,7.160692019915508,0.0,0.0,7.5
79,156.08740894901146,384.4,108.9685275664492,1.0,1.0,107.5
80,,,,,,
81,95.94882729211086,625.3333333333334,18.093890927296123,0.35714285714285715,0.0,12.5
82,75.9493670886076,790.0,25.145410449357684,0.36363636363636365,0.18181818181818182,21.25
83,61.944364783481504,968.6111111111111,20.95335796182901,0.625,0.0,20.0
84,74.84407484407485,801.6666666666666,160.45508198038894,0.7142857142857143,0.7142857142857143,160.0
85,93.92121054004696,638.8333333333334,87.07691363897145,0.35714285714285715,0.21428571428571427,7.5
86,67.07657909446618,894.5,21.90319611380951,0.3333333333333333,0.0,11.25
87,83.53413654618474,718.2692307692307,6.308161333406432,0.0,0.0,2.5
88,176.35782747603835,340.2173913043478,70.15477083887863,1.0,0.9523809523809523,30.0
89,73.29261521377013,818.6363636363636,30.120282285507844,0.3,0.0,25.0
90,68.43455945252353,876.75,2.75,0.0,0.0,2.5
91,72.68722466960352,825.4545454545455,3.8165580963060597,0.0,0.0,2.5
92,165.38563477338988,362.78846153846155,126.1872976873391,1.0,1.0,32.5
93,90.27404621171414,664.6428571428571,92.13662769640153,0.9230769230769231,0.6923076923076923,41.25
94,76.99037620297462,779.3181818181819,3.214121732666125,0.0,0.0,2.5
95,58.60010851871948,1023.8888888888889,23.396079654717294,0.5,0.0,17.5
96,151.8987341772152,395.0,4.448782605013046,0.0,0.0,2.5
97,72.0504353047133,832.75,30.871710351064127,0.3333333333333333,0.0,23.75
98,91.4534567229178,656.0714285714286,2.4484480715718013,0.0,0.0,2.5
99,170.8860759493671,351.1111111111111,122.69888113629547,1.0,0.9411764705882353,20.0
100,55.749128919860624,1076.25,19.64529205687714,0.7142857142857143,0.0,11.25
101,79.53603976801989,754.375,17.88636002656773,0.0,0.0,15.0
102,88.23529411764706,680.0,9.161253813129044,0.0,0.0,3.75
103,55.99300087489064,1071.5625,71.3698279649741,0.8571428571428571,0.5714285714285714,65.0
104,57.67497747071192,1040.3125,36.08664702836772,0.7142857142857143,0.2857142857142857,36.25000000000006
105,64.82982171799027,925.5,6.689544080129826,0.0,0.0,3.75
106,97.03504043126684,618.3333333333334,11.352924243950934,0.0,0.0,10.0
107,74.62106490478041,804.0625,66.71929888533002,0.8333333333333334,0.5,32.5
108,45.48325963360707,1319.1666666666667,28.783193398617573,1.0,0.6,26.25
109,104.83619344773791,572.3214285714286,115.83726379569515,1.0,0.9230769230769231,62.5
110,71.89542483660131,834.5454545454545,55.56341771732326,0.5,0.5,35.0
111,81.6557981287213,734.7916666666666,19.95981205378002,0.2727272727272727,0.0,12.5
112,66.46358349487677,902.75,52.18297136039687,0.7777777777777778,0.6666666666666666,31.25
113,81.40192198982476,737.0833333333334,52.07999989332651,0.6363636363636364,0.18181818181818182,33.75
114,71.1590296495957,843.1818181818181,48.58323351231777,0.5,0.1,10.0
115,66.39004149377594,903.75,16.63016836956259,0.1111111111111111,0.0,6.25
116,57.48502994011976,1043.75,14.197270864500712,0.42857142857142855,0.0,7.5
117,76.05877268798616,788.8636363636364,5.5762927938115,0.0,0.0,5.0
118,55.331412103746395,1084.375,7.680128579652817,0.14285714285714285,0.0,6.25
119,117.47430249632893,510.75,252.75247278711242,1.0,1.0,241.25
120,89.12466843501326,673.2142857142857,78.16779440173973,0.3076923076923077,0.3076923076923077,3.75
121,79.55801104972376,754.1666666666666,100.0694203485205,0.9090909090909091,0.9090909090909091,100.0
122,55.475296157180004,1081.5625,17.630650689920664,0.2857142857142857,0.0,16.25
123,68.68918145392101,873.5,9.886859966642595,0.0,0.0,8.75
124,79.07742998352553,758.75,58.971214729448015,0.6363636363636364,0.45454545454545453,26.25
125,86.28318584070797,695.3846153846154,11.428967660079712,0.0,0.0,7.5
126,101.26582278481013,592.5,270.0,1.0,1.0,270.0
127,67.01830592615575,895.2777777777778,6.060395619242064,0.0,0.0,2.5
128,74.47633824670287,805.625,80.2121211226832,0.8333333333333334,0.8333333333333334,42.5
129,64.034151547492,937.0,11.715374513859981,0.2222222222222222,0.0,11.25
130,68.29823562891292,878.5,12.757350822173073,0.1111111111111111,0.0,5.0
131,54.9618320610687,1091.6666666666667,5.137011669140813,0.0,0.0,1.25
132,63.79208505611341,940.5555555555555,80.73256414595195,0.625,0.5,77.5
133,105.6910569105691,567.6923076923077,37.12584547679506,0.0,0.0,5.0
134,68.72852233676976,873.0,41.84495190581536,0.3333333333333333,0.1111111111111111,10.0
135,52.76174773289365,1137.1875,15.433197781082182,0.42857142857142855,0.0,12.5
136,,,,,,
137,43.90243902439024,1366.6666666666667,2.357022603955158,0.0,0.0,1.25
138,75.51487414187643,794.5454545454545,11.619839119240197,0.3,0.0,2.5
139,71.13218731475993,843.5,39.35733730830886,0.6666666666666666,0.2222222222222222,18.75
140,89.60000000000001,669.6428571428571,19.63636256270182,0.15384615384615385,0.0,10.0
141,87.12650097738062,688.6538461538462,13.359503409968005,0.08333333333333333,0.0,7.5
142,111.78082191780823,536.7647058823529,2.538628897298834,0.0,0.0,2.5
143,60.64008983717013,989.4444444444445,2.8327886186626583,0.0,0.0,2.5
144,72.46774636288772,827.9545454545455,7.21568539381252,0.0,0.0,5.0
145,64.034151547492,937.0,9.0,0.0,0.0,5.0
146,51.06382978723404,1175.0,103.97458480664535,0.8333333333333334,0.6666666666666666,35.0
147,63.17636735887687,949.7222222222222,19.23698854797865,0.25,0.125,10.0
148,103.67170626349892,578.75,8.38525491562421,0.0,0.0,5.0
149,68.25938566552901,879.0,17.507141400011598,0.2222222222222222,0.0,11.25
150,74.70817120622569,803.125,21.581362522633583,0.45454545454545453,0.0,15.0
151,100.47446274072007,597.1666666666666,6.315765107165473,0.0,0.0,5.0
152,77.94508414526129,769.7727272727273,14.556104056005376,0.1,0.0,10.0
153,57.17310746426681,1049.4444444444443,31.661792997277782,0.125,0.0,37.5
154,85.68646543330087,700.2272727272727,3.4467615654779773,0.0,0.0,2.5
155,76.10262323436149,788.4090909090909,9.43113360056656,0.2,0.0,7.5
156,55.379290452841076,1083.4375,41.41892494681628,0.7142857142857143,0.14285714285714285,15.0
157,83.55650776647028,718.0769230769231,57.26250154193612,0.6666666666666666,0.5,30.0
158,51.86385737439222,1156.875,15.799030824705673,0.7142857142857143,0.0,7.5
159,42.97224709042077,1396.25,151.55960048772891,0.8,0.8,60.0
160,61.25921724333522,979.4444444444445,31.019209500319178,0.25,0.0,22.5
161,81.60952111079625,735.2083333333334,26.74062011040299,0.36363636363636365,0.0,17.5
162,72.74731330945164,824.7727272727273,40.766164466248924,0.7,0.2,25.0
163,78.43137254901961,765.0,125.5836374692181,1.0,1.0,70.0
164,78.581173260573,763.5416666666666,3.880820002124408,0.0,0.0,2.5
165,41.1663807890223,1457.5,21.40872096444188,0.6,0.2,11.25
166,45.46684709066306,1319.642857142857,21.771072363040243,0.6666666666666666,0.16666666666666666,17.5
167,71.04413347685684,844.5454545454545,23.5202567872641,0.2,0.0,15.0
168,70.08229360233608,856.1363636363636,23.869047005665674,0.2,0.0,7.5
169,73.23162274618585,819.3181818181819,43.11837444612253,0.7,0.4,22.5
170,69.54689146469968,862.7272727272727,3.2777738867854445,0.0,0.0,2.5
171,69.36416184971098,865.0,11.346805717910216,0.0,0.0,8.75
172,48.44290657439446,1238.5714285714287,27.053424092008036,0.6666666666666666,0.16666666666666666,20.0
173,75.68988173455979,792.7083333333334,29.18080014705255,0.18181818181818182,0.0,25.0
174,80.31232571109871,747.0833333333334,13.87568817112226,0.0,0.0,8.75
175,77.44017208927131,774.7916666666666,10.481051023421056,0.09090909090909091,0.0,3.75
176,82.66360505166475,725.8333333333334,96.0486711111727,0.6363636363636364,0.6363636363636364,21.25
177,68.31767719897523,878.25,18.909323097350683,0.2222222222222222,0.0,15.0
178,72.62723521320495,826.1363636363636,37.42209538682322,0.5,0.1,30.0
179,133.86454183266932,448.2142857142857,181.1490159686068,1.0,1.0,50.0
180,75.51487414187643,794.5454545454545,10.543103186130184,0.3,0.0,7.5
181,59.68499585520862,1005.2777777777778,23.1673994022145,0.375,0.0,12.5
182,69.06474820143885,868.75,15.742061491431166,0.2222222222222222,0.0,12.5
183,84.99046581312994,705.9615384615385,122.70406261509241,0.75,0.5833333333333334,42.5
184,82.37986270022883,728.3333333333334,147.15118831399977,1.0,0.75,32.5
185,73.94957983193277,811.3636363636364,2.892709559399513,0.0,0.0,2.5
186,167.11301553294055,359.03846153846155,144.35212842992138,1.0,0.96,18.75
187,71.17437722419929,843.0,7.483314773547883,0.1111111111111111,0.0,5.0
188,73.00884955752213,821.8181818181819,12.75160012645958,0.0,0.0,5.0
189,69.66618287373004,861.25,7.925433742073679,0.0,0.0,5.0
190,61.64383561643835,973.3333333333334,5.773502691896258,0.0,0.0,2.5
191,170.7717569786535,351.34615384615387,138.40997971680764,0.8888888888888888,0.8888888888888888,10.0
192,52.84888521882741,1135.3125,51.39366297268565,0.42857142857142855,0.2857142857142857,13.75
193,133.29630658150515,450.125,177.55012496475467,1.0,1.0,172.5
194,50.19420376456528,1195.357142857143,30.863425286383286,0.8333333333333334,0.16666666666666666,17.5
195,45.31151667715544,1324.1666666666667,17.539637649874326,0.8,0.0,13.75
196,156.4945226917058,383.4,120.92328146390999,1.0,1.0,15.0
197,54.62304409672831,1098.4375,33.67903418671622,0.5714285714285714,0.14285714285714285,20.0
198,136.88212927756655,438.3333333333333,180.3540389486173,1.0,1.0,7.5
199,119.90533789113857,500.39473684210526,227.50977879199692,1.0,1.0,5.0
200,74.47633824670287,805.625,40.53194470620262,0.2727272727272727,0.0,41.25
201,89.81555733761026,668.0357142857143,5.442768090760062,0.0,0.0,3.75
202,52.980132450331126,1132.5,24.044230077089182,0.7142857142857143,0.0,12.5
203,74.51312447078746,805.2272727272727,4.937627496000098,0.0,0.0,5.0
204,84.48415922014621,710.1923076923077,44.163828943856856,0.5,0.5,5.0
205,96.6702470461869,620.6666666666666,114.66787790057955,0.7857142857142857,0.7857142857142857,105.0
206,72.09175314036047,832.2727272727273,15.610840691885816,0.0,0.0,12.5
207,123.9989666752777,483.875,2.7922884879610845,0.0,0.0,2.5
208,70.94866971244289,845.6818181818181,15.742635691408115,0.1,0.0,7.5
209,68.82707198164611,871.75,40.04762789479547,0.6666666666666666,0.1111111111111111,28.75
210,98.1728933733297,611.1666666666666,8.508166012066813,0.0,0.0,5.0
211,84.26428343440791,712.0454545454545,116.90525583982615,0.7777777777777778,0.6666666666666666,97.5
212,77.57860711137232,773.4090909090909,9.843821739867144,0.0,0.0,5.0
213,116.69367909238251,514.1666666666666,197.03355608175534,1.0,1.0,140.0
214,162.5,369.2307692307692,154.95621160441715,1.0,1.0,153.75
215,78.02763478732051,768.9583333333334,12.309309372268705,0.0,0.0,8.75
216,59.50413223140496,1008.3333333333334,17.75606312721876,0.25,0.0,15.000000000000114
217,101.75240248728096,589.6666666666666,2.0138409955990952,0.0,0.0,2.5
218,66.70372429127293,899.5,24.23324163210527,0.3333333333333333,0.0,20.0
219,71.83673469387755,835.2272727272727,7.1869946822008615,0.0,0.0,5.0
220,65.81352833638026,911.6666666666666,176.27708617716345,1.0,1.0,190.0
221,92.6939169616994,647.2916666666666,111.0905145840794,0.7,0.6,86.25
222,72.05240174672488,832.7272727272727,11.4044720820858,0.0,0.0,7.5
223,70.09345794392523,856.0,70.24243731534378,0.4444444444444444,0.3333333333333333,32.5
224,63.867534003548194,939.4444444444445,23.76907940586823,0.5,0.125,10.0
225,83.73590982286635,716.5384615384615,10.765796155598775,0.16666666666666666,0.0,10.0
226,64.27423674343868,933.5,13.793114224133722,0.3333333333333333,0.0,5.0
227,105.72687224669603,567.5,62.00094875934418,0.125,0.125,15.0
228,79.05572330496842,758.9583333333334,4.012783392553797,0.0,0.0,1.25
229,78.32472124014143,766.0416666666666,13.823980271815913,0.36363636363636365,0.0,7.5
230,214.78599221789884,279.3478260869565,213.8686327175902,0.9473684210526315,0.8947368421052632,187.5
231,133.18534961154273,450.5,179.12390962682787,1.0,1.0,158.75
232,63.50886477904208,944.75,39.881856777236436,0.7777777777777778,0.2222222222222222,33.75
233,164.94845360824743,363.75,132.30618989531587,1.0,1.0,121.25
234,63.79208505611341,940.5555555555555,51.42116103773948,0.5,0.375,10.0
235,73.84615384615384,812.5,18.122060890226887,0.0,0.0,20.0
236,79.66804979253112,753.125,16.743313341948383,0.0,0.0,7.5
237,188.60510805500982,318.125,225.13351693257175,1.0,1.0,207.5
238,64.43914081145584,931.1111111111111,33.85243941462694,0.375,0.125,37.5
239,121.50279776179056,493.8157894736842,4.614652083355305,0.0,0.0,2.5
240,80.0,750.0,81.2788410350443,0.2727272727272727,0.2727272727272727,17.5
241,73.02904564315352,821.5909090909091,14.273016789188711,0.0,0.0,10.0
242,128.92828364222402,465.375,191.724533836961,1.0,1.0,188.75
243,141.06331819396206,425.34090909090907,156.14368283757958,1.0,1.0,138.75
244,159.5744680851064,376.0,138.85964136494087,1.0,1.0,7.5
245,64.01896858328394,937.2222222222222,18.387965737150406,0.5,0.0,15.0
246,68.20119352088662,879.75,34.721211096388906,0.4444444444444444,0.1111111111111111,31.25
247,104.00866738894908,576.875,22.526026613675125,1.0,0.0,18.75
248,123.39331619537275,486.25,67.00046641628698,0.8421052631578947,0.631578947368421,36.24999999999997
249,51.036682615629985,1175.625,41.678644111823026,0.5714285714285714,0.14285714285714285,26.25
250,68.06579693703914,881.5,32.42684073418192,0.2222222222222222,0.0,16.25
251,68.99383983572895,869.6428571428571,23.277386766857607,0.4,0.0,22.5
252,80.67226890756302,743.75,90.47271688194182,0.5,0.25,12.5
253,85.02024291497976,705.7142857142857,203.96828484960545,1.0,1.0,210.0
254,121.38728323699422,494.2857142857143,264.0370451745167,1.0,1.0,2.5
255,101.10584518167457,593.4375,27.226982824947754,0.13333333333333333,0.0,16.25
256,58.91377723227984,1018.4375,17.807016699885484,0.5714285714285714,0.0,13.750000000000057
257,68.18181818181819,880.0,51.112620750652184,0.6666666666666666,0.3333333333333333,17.5
258,67.98866855524079,882.5,9.810708435174291,0.1111111111111111,0.0,8.75
259,103.6544850498339,578.8461538461538,9.073173932373424,0.09090909090909091,0.0,2.5
260,73.86681589255736,812.2727272727273,14.979324593894619,0.4,0.0,7.5
261,58.50487540628385,1025.5555555555557,16.277872582204022,0.25,0.0,17.5
262,106.37119113573407,564.0625,106.81421882759804,0.9333333333333333,0.6666666666666666,60.0
263,90.7862739800054,660.8928571428571,20.38922909933836,0.23076923076923078,0.15384615384615385,6.25
264,71.38607971445568,840.5,13.638181696985855,0.0,0.0,10.0
265,67.51054852320675,888.75,8.081614937622307,0.0,0.0,2.5
266,56.63345568956477,1059.4444444444443,66.10994396728849,0.625,0.375,45.0
267,69.56521739130434,862.5,11.346805717910216,0.0,0.0,8.75
268,122.91933418693982,488.125,216.82155921786622,1.0,1.0,198.75
269,171.64750957854406,349.55357142857144,134.46164743190542,0.9629629629629629,0.9629629629629629,11.25
270,84.59869848156181,709.2307692307693,123.49238771068121,0.5,0.5,17.5
271,68.2699767261443,878.8636363636364,3.2619772941834824,0.0,0.0,2.5
272,,,,,,
273,83.02104352839434,722.7083333333334,16.722562519608715,0.0,0.0,11.25
274,84.75957620211899,707.8846153846154,5.704768066996663,0.0,0.0,2.5
275,74.11566535654127,809.5454545454545,13.434106096483319,0.2,0.0,7.5
276,70.08229360233608,856.1363636363636,17.1014232649201,0.4,0.0,10.0
277,82.16364258815474,730.25,37.42408983529192,0.25,0.125,36.25
278,96.12817089452604,624.1666666666666,2.98142396999972,0.0,0.0,2.5
279,134.8314606741573,445.0,197.78173231207083,1.0,1.0,183.75
280,131.79916317991632,455.23809523809524,174.2482232639908,1.0,1.0,145.0
281,101.26582278481013,592.5,2.5,,,2.5
282,69.27315665179744,866.1363636363636,11.299820813323684,0.1,0.0,7.5
283,90.73724007561437,661.25,14.56972153866661,0.0,0.0,13.75
284,56.888888888888886,1054.6875,26.381737883429874,0.5714285714285714,0.2857142857142857,22.5
285,62.608695652173914,958.3333333333334,10.34139470499238,0.0,0.0,5.0
286,137.5921375921376,436.07142857142856,196.28176332060218,0.9090909090909091,0.8181818181818182,21.25
287,98.48484848484847,609.2307692307693,69.26388097053609,0.0,0.0,5.0
288,104.62074978204011,573.5,57.38248861804444,0.5555555555555556,0.3333333333333333,11.25
289,107.2066706372841,559.6666666666666,118.60602383053268,0.35714285714285715,0.2857142857142857,20.0
290,210.98901098901098,284.375,47.28157014101795,1.0,1.0,1.25
291,72.58729722298598,826.5909090909091,22.034908442801495,0.1,0.0,7.5
292,142.24137931034483,421.8181818181818,182.4473489091221,1.0,1.0,171.25
293,68.80733944954129,872.0,28.279851484758545,0.4444444444444444,0.1111111111111111,13.75
294,82.84652150823153,724.2307692307693,166.7632609632607,0.6666666666666666,0.4166666666666667,160.0
295,51.036682615629985,1175.625,36.00672680208519,0.7142857142857143,0.2857142857142857,27.5
296,78.06993765248035,768.5416666666666,78.44490060262397,0.6363636363636364,0.36363636363636365,55.0
297,50.465605286872936,1188.9285714285713,111.16957078889779,1.0,0.5,27.5
298,81.56329651656755,735.625,13.6978176485648,0.0,0.0,11.25
299,54.08450704225352,1109.375,26.0033050783934,0.5714285714285714,0.14285714285714285,20.0
300,79.55801104972376,754.1666666666666,6.236095644623236,0.0,0.0,3.75
301,127.89768185451639,469.125,2.6545950726994127,0.0,0.0,2.5
302,61.679040548258136,972.7777777777778,14.646029251626741,0.25,0.0,12.5
303,219.17808219178082,273.75,25.279685520195855,1.0,1.0,1.25
304,71.54471544715447,838.6363636363636,12.763746438271792,0.1,0.0,10.0
305,119.91434689507496,500.35714285714283,261.6753324099097,1.0,1.0,2.5
306,56.38766519823788,1064.0625,25.918667862179927,0.2857142857142857,0.14285714285714285,17.5
307,67.73920406435225,885.75,6.896557112066861,0.0,0.0,6.25
308,62.64501160092807,957.7777777777778,21.90397111524036,0.75,0.0,20.0
309,71.28007128007128,841.75,27.295833015315726,0.3333333333333333,0.0,30.0
310,60.0,1000.0,86.31338250816034,0.8571428571428571,0.5714285714285714,55.0
311,64.72879832184597,926.9444444444445,39.734846478769214,0.625,0.0,37.5
312,73.08970099667775,820.9090909090909,17.362208413440253,0.5,0.0,12.5
313,215.4882154882155,278.4375,157.75741612916332,0.8181818181818182,0.8181818181818182,140.0
314,88.48553601815088,678.0769230769231,20.874023380053156,0.5833333333333334,0.08333333333333333,15.0
315,86.57047724750278,693.0769230769231,82.25285736300408,0.75,0.3333333333333333,47.5
316,140.9879839786382,425.5681818181818,154.58509685419708,1.0,1.0,147.5
317,59.37328202308961,1010.5555555555555,29.5046554183916,0.25,0.0,10.0
318,69.62576153176676,861.75,25.225235380467712,0.6666666666666666,0.0,15.0
319,70.23144453312051,854.3181818181819,44.862047498805985,0.7,0.2,32.5
320,73.72242390393744,813.8636363636364,51.757340677913376,0.7,0.6,20.0
321,149.76599063962558,400.625,137.7199944634039,1.0,1.0,127.5
322,60.96528365791702,984.1666666666666,15.32064692570855,0.125,0.0,10.0
323,458.89101338432124,130.75,94.36663870245671,1.0,0.5,18.75
324,76.53467977677384,783.9583333333334,38.34408816522075,0.2727272727272727,0.09090909090909091,30.0
325,54.191363251481796,1107.1875,10.340870067358935,0.0,0.0,5.0
326,118.8445667125172,504.8611111111111,209.22056447387152,1.0,1.0,202.5
327,147.1264367816092,407.8125,160.87539254678862,1.0,1.0,37.5
328,56.13305613305613,1068.888888888889,20.61927062210626,0.375,0.0,17.5
329,63.028888240443536,951.9444444444445,61.223381719207616,0.5,0.375,42.5
330,61.32879045996592,978.3333333333334,16.749792701868174,0.375,0.0,12.5
331,53.14143371159701,1129.0625,68.88551984089257,0.7142857142857143,0.14285714285714285,38.75
332,63.6604774535809,942.5,15.411035007422441,0.25,0.0,12.5
333,78.81773399014779,761.25,10.631125685144228,0.0,0.0,3.75
334,85.22261677137394,704.0384615384615,6.08738145820939,0.0,0.0,5.0
335,217.7858439201452,275.5,252.12794371112457,1.0,1.0,10.0
336,170.2127659574468,352.5,97.17895862788406,1.0,0.8636363636363636,68.75
337,67.02038536721587,895.25,12.219349409849936,0.1111111111111111,0.0,6.25
338,131.79571663920922,455.25,184.59398012936393,1.0,1.0,18.75
339,103.27022375215147,581.0,187.22045828381042,1.0,1.0,57.5
340,84.80565371024736,707.5,7.5955452531275,0.0,0.0,5.0
341,66.85236768802228,897.5,6.324555320336759,0.0,0.0,6.25
342,45.354330708661415,1322.9166666666667,30.66677989109533,0.2,0.2,20.0
343,92.00102223358037,652.1666666666666,96.45753239408292,0.7857142857142857,0.5,30.0
344,65.64551422319475,914.0,7.516648189186454,0.1111111111111111,0.0,3.75
345,146.45794640488194,409.67391304347825,149.89362958123309,1.0,1.0,17.5
346,129.90527740189447,461.875,168.15752473499364,1.0,1.0,67.5
347,85.12960436562074,704.8076923076923,11.070644588172504,0.0,0.0,7.5
348,50.61765592045797,1185.357142857143,21.39878882706463,0.5,0.0,15.0
349,53.796581675539365,1115.3125,14.055553840030637,0.2857142857142857,0.0,10.0
350,134.04255319148936,447.6190476190476,68.26278090025214,0.75,0.5,25.0
351,65.1780325890163,920.5555555555555,108.9710574328096,0.875,0.875,77.5
352,51.502145922746784,1165.0,64.43435197381685,1.0,0.8333333333333334,62.5
353,74.51312447078746,805.2272727272727,2.9105110170149313,0.0,0.0,2.5
354,76.4737121614445,784.5833333333334,20.228726823230595,0.6363636363636364,0.0,17.5
355,69.26406926406926,866.25,7.520804478245662,0.0,0.0,6.25
356,96.80021511158913,619.8333333333334,4.696334267868457,0.0,0.0,2.5
